,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
126,ERu5CuuGqt072ZViwbsCsg,"""Domenico's Pizza & Pasta To Go""",,"""131 E John St""",Matthews,NC,28105,35.115483000000005,-80.72070699999999,4.5,4,Caterers;Event Planning & Services;Pizza;Restaurants
127,uU8LM5N64HbYg3UYGiy7Yw,"""Pho Mi Saigon""",,"""372 Iroquois Shore Road""",Oakville,ON,L6H 1M4,43.465050313199995,-79.68488303779999,2.5,6,Vietnamese;Asian Fusion;Thai;Restaurants
128,rNahWvWn2ZR7o3gegaf7QA,"""Amber Oaks""",,"""4798 E Lake Rd""",Sheffield Lake,OH,44054,41.4943310293,-82.0907908132,2.0,9,Restaurants;Salad
129,lWrmZLPvfIFq-ufyJTeNiQ,"""Fat Boys Pizza""",,"""4040 S Arizona Ave""",Chandler,AZ,85248,33.2464267,-111.8428351,3.5,15,Restaurants;Pizza
130,0BeKOp6cWw4ArB04lnyBYw,"""Yummy Chinese Food Restaurant""",Parkdale,"""1533 Queen Street W""",Toronto,ON,M6R 1A7,43.639365399999996,-79.44252970000001,3.0,8,Chinese;Restaurants
131,fmgGNZyZfeCU8fug5LnpjQ,"""Il Fornello""",The Beach,"""2024 Queen Street E""",Toronto,ON,M4L 1J4,43.670568200000005,-79.2987658,2.5,15,Italian;Restaurants
132,izR8yDpeFmI3vGylKc7Bsg,"""Restaurant La Hacienda""",Outremont,"""1148 Van Horne Avenue""",Outremont,QC,H2V 1J8,45.5233739,-73.6120623,3.5,3,Mexican;Restaurants
133,sxcIt1KsAyeZklKOLaKV8A,"""La Dora""",Mercier-Hochelaga-Maisonneuve,"""6837 Rue Sherbrooke E""",Montréal,QC,H1N 1C7,45.5856753,-73.5417178,4.5,14,Restaurants;Italian
134,wo6LUARwQ5sZI-DI9XOdpw,"""Double Double Pizza & Chicken""",The Junction,"""2798 Dundas St W""",Toronto,ON,M6P 2J3,43.6655097,-79.4627296,2.0,4,Restaurants;Pizza;Chicken Wings
135,0O3H5plJx-Cq2A80qFVW5w,"""LAB""",Little Italy,"""651 College Street""",Toronto,ON,M6G 1B7,43.6549862,-79.4159745,4.0,17,American (New);Italian;Restaurants;Canadian (New)
136,1ZzE1R_8q-DbDX6fCux4pg,"""Eighty Queen Street""",New Town,"""80 Queen Street""",Edinburgh,EDH,EH2 4NF,55.95319839999999,-3.2070729,3.5,6,Bars;British;Nightlife;Restaurants;Pubs
137,BG8lvZoPTrPJqcvTh-ytzg,"""The Range Steakhouse""",The Strip,"""Harrahs Las Vegas, 3475 S Las Vegas Blvd""",Las Vegas,NV,89152,36.1183787,-115.17262020000001,4.0,105,Restaurants;Seafood;Steakhouses
138,kQ9gVGp5R_jZwLi0-q8PZQ,"""Hey Meatball""",Leslieville,"""912 Queen Street  E""",Toronto,ON,M4M 1J5,43.6606484,-79.3422511,4.0,61,Italian;Sandwiches;Restaurants
139,CJTF_t-VTzVF1AH6vt2DAA,"""CJ's Pub""",,"""3805 Concord Pkwy S, Ste 152""",Concord,NC,28027,35.367594700000005,-80.6653594,3.0,8,Pubs;Restaurants;American (Traditional);Nightlife;Bars
140,AnooUWnq68nDpMjXf2n4_g,"""Celestial Court Chinese Cuisine""",Brown's Corners,"""25 Lanark Road""",Markham,ON,L3R 2N8,43.8454356,-79.3590686,3.5,9,Restaurants;Chinese;Dim Sum
141,yX0pOWG_Be9TjGnm0aihVA,"""Modern  Grove""",,"""15530 N Tatum Blvd, Ste 160""",Phoenix,AZ,85032,33.6274599302,-111.978455571,3.0,327,Restaurants;Breakfast & Brunch;Comfort Food;Beer;Wine & Spirits;Burgers;Vegetarian;American (New);Food
142,C4XsC2ZBtsl1EgjdVue3yA,"""Pinoy Pinay Filipino Restaurant""",Downtown,"""1217 E Sahara Ave""",Las Vegas,NV,89104,36.145433000000004,-115.1360328,3.5,114,Filipino;Asian Fusion;Restaurants
143,IKlvVlI9uIh9ke8BDp-ZwQ,"""Gigi's Cupcakes""",Downtown,"""Plaza Hotel & Casino, 1 Main St""",Las Vegas,NV,89101,36.171657700000004,-115.14636159999999,4.0,23,Desserts;Food
144,QSJstyODnh3mtBMvkvvzzg,"""Tat Burger""",Brockton Village,"""1118 College Street""",Toronto,ON,M6H 1B5,43.6524925,-79.4328727,3.0,14,Poutineries;Burgers;Food;Fish & Chips;Restaurants
145,UscHTL4dosXCsya15keQqQ,"""Spicy & Sweet""",Wychwood,"""645 Saint Clair Avenue W""",Toronto,ON,M6C 1A7,43.6818545,-79.42425109999999,2.5,11,Thai;Chinese;Restaurants
146,WaTXG26xbOGffSscvyr-wQ,"""Spasso Pizza & Mozzarella Bar""",,"""4743 N 20th St, Ste A22A""",Phoenix,AZ,85016,33.4483771,-112.07403729999999,3.5,38,Pizza;Italian;Restaurants
147,H6DSoGPuc-iXAwZ_DZJ0Bg,"""Ze Ze Food & Drink""",Parkdale,"""1704 Queen Street W""",Toronto,ON,M6R 1B3,43.6390692,-79.44501890000001,4.5,11,Restaurants;Canadian (New)
148,7DqKUoRBvjr6_CA5vSEPBw,"""Mimi's Caffe""",Yonge and Eglinton,"""120 Eglinton Avenue E""",Toronto,ON,M4P 1E2,43.7076939,-79.3949248,4.0,4,Cafes;Restaurants
149,3QfcfPCJSo0z2v1bkdUemQ,"""Restaurant Magnus""",Capitol,"""120 E Wilson St""",Madison,WI,53703,43.074057,-89.379716,4.0,34,Nightlife;Restaurants
150,3PBtdSIyhMmxwPt7yHN9AA,"""Sala Cafe Bar""",New Town,"""58a Broughton Street""",Edinburgh,EDH,EH1 3SA,55.958716599999995,-3.1903597,4.5,3,Restaurants;Nightlife;Food;Cafes;Bars;Gay Bars;Coffee & Tea
151,tyCOrWRRqrg6sym4lKkVZg,"""Huerta's Bakery""",Eastside,"""1165-1185 E Desert Inn Rd""",Las Vegas,NV,89109,36.1296956,-115.1372555,3.0,4,Desserts;Bakeries;Restaurants;Mexican;Food
152,FJNzBAHuJbAiQCdhIdPQjA,"""Dragon Chef""",Meadowvale Village,"""7070 Saint Barbara Boulevard""",Mississauga,ON,L5W 0C9,43.6392362,-79.716199,2.5,3,Restaurants;Chinese
153,kplbTXzOaUJqP2BwanoYjw,"""Dino's Ristorante""",,"""15842 N Cave Creek Rd""",Phoenix,AZ,85032,33.630768475,-112.03124173,4.5,38,Pizza;Food;Restaurants;Italian;Bakeries
154,yhcgONZE_flFHrTEM60o3g,"""Barro's Pizza""",,"""1066 N Power Rd""",Mesa,AZ,85205,33.4359141763,-111.684863082,4.0,10,Pizza;Restaurants
155,l3SBg8iCNN_4-dnV0Wk4fg,"""Brew 133""",,"""13368 Madison Ave""",Lakewood,OH,44107,41.477292,-81.784374,3.0,11,Arts & Entertainment;Bars;Burgers;Nightlife;Music Venues;Restaurants
156,2GfKCR3S8I2m0iiyEd3sKA,"""Blue Agave""",,"""4321 W Flamingo Rd""",Las Vegas,NV,89103,36.114539,-115.19568400000001,1.5,5,Restaurants;Mexican;Seafood
157,z_zyOfFO-OIYgCR5hstyTw,"""Mama Fu's Asian House""",,"""402 Great Northern Mall""",North Olmsted,OH,44070,41.416814,-81.90641600000001,3.0,26,Restaurants;Vietnamese;Asian Fusion;Chinese
158,HyOH2JvzQGKKns6BSZ8lHw,"""The Vegan Duchess""",Yonge and Eglinton,"""2354 Yonge Street""",Toronto,ON,M4P 2E6,43.7086263,-79.3989537,3.5,12,Live/Raw Food;Restaurants;Vegan
159,TAoN9nsibXOxsOnnG7Kd_g,"""Riazzi's Italian Garden""",,"""2700 S Mill Ave""",Tempe,AZ,85282,33.3998762,-111.94008249999999,3.5,141,Italian;Restaurants
160,gKqzpzg2MmINROrgWqalOg,"""Bill Johnsons Big Apple""",,"""16810 N 19th Ave""",Phoenix,AZ,85003,33.6386869,-112.1000291,2.5,52,American (Traditional);Restaurants;Barbeque
161,o3Wj6ohtPnvOJ9l0d_FT9A,"""Golden Star Chinese Food Restaurant""",,"""10050 W Bell Rd""",Sun City,AZ,85351,33.639636700000004,-112.2758645,2.5,5,Restaurants;Chinese
162,9Q5cvskhn2SXWUx62qZaEA,"""Queen City Q""",,"""3016 Weddington Rd""",Matthews,NC,28105,35.0828507,-80.7328322,3.5,58,Restaurants;American (Traditional);Barbeque
163,U1LB3sRMGTu_h7Sf9QdNoA,"""Le Neuf Café""",Entertainment District,"""9 Clarence Square""",Toronto,ON,M5V,43.6447463,-79.39375509999999,3.5,139,Coffee & Tea;French;Restaurants;Food
164,XTumKkL8Ns3StEvW1nwcow,"""Fazio's Restaurant""",,"""8074 Columbia Rd""",Olmsted Falls,OH,44138,41.374809899999995,-81.902066,2.0,4,Seafood;American (New);Steakhouses;Restaurants
165,ueml2dPvs0ixOYyyNt0OLg,"""Greyfriars Pub""",,"""231 Oak Park Blvd""",Oakville,ON,L6H 7S8,43.48251,-79.7158103,3.5,5,Gastropubs;British;Restaurants
166,VEcI0bURmJtf0B9UPSEMDA,"""Millano Pizzeria""",,"""4850 W Flamingo Rd, Ste 6""",Las Vegas,NV,89103,36.1165039,-115.2068875,4.0,12,Pizza;Restaurants
167,T9QjpTZPcWEa3i96tdLHbw,"""Cuco's Mexican Restaurant""",,"""1050 N Edge Trl""",Verona,WI,53593,43.00284310000001,-89.5328228,3.0,47,Mexican;Restaurants
168,Dx3w4P77adv-j9pZVroOVQ,"""Orchid Thai Fusion""",,"""372 Iroquois Shore Road""",Oakville,ON,L6H 1M4,43.465200200000005,-79.6851478,3.5,7,Restaurants;Asian Fusion;Thai
169,8IqwuXBUd-qJA3ruLOAN5A,"""Starbucks""",Trinity Bellwoods,"""732 Queen Street W""",Toronto,ON,M6J 1E9,43.6462841,-79.40983759999999,1.5,3,Food;Coffee & Tea
170,qX0TQ2zl7sIOxIQw09NANQ,"""Chen's Wing Grill and Bar""",,"""280 W Beaver Creek Road, Suite 30""",Richmond Hill,ON,L4B 3B1,43.84347460000001,-79.3876864,3.0,9,Restaurants;Chicken Wings;Barbeque;Bars;Nightlife;Chinese
171,FT99KLluYZA7vFZEIypIwQ,"""Fracos & Froccs""",Southeast,"""6593 Las Vegas Blvd S, Unit B155""",Las Vegas,NV,89119,36.0682497116,-115.177230835,3.5,11,Food;Desserts;Restaurants;American (New)
172,Ndozr_--5-wzyDJ2T7TfpQ,"""A & J Chicago Style Bar-B-Q""",,"""6102 N 16th St""",Phoenix,AZ,85016,33.525883799999995,-112.047946,3.0,9,Barbeque;Restaurants
173,TwriSG0Gq9vr7n_Re1OR1A,"""The Nile Cafe""",,"""7051 E McDowell Rd""",Scottsdale,AZ,85257,33.4656052,-111.9292957,4.0,14,Mediterranean;Restaurants
174,irx72bUk68BCHmKN9ZYHCA,"""Dolce Vita Wine Bar""",NoDa,"""3205 N Davidson St""",Charlotte,NC,28205,35.247357,-80.8056579,4.0,53,Wine Bars;Cocktail Bars;Beer;Wine & Spirits;Pizza;Nightlife;Food;Restaurants;Bars
175,GGvjkKM74UnOh2NyvwTLZQ,"""Jjanga Fusion Pocha""",Westside,"""6145 W Sahara Ave, St 1""",Las Vegas,NV,89146,36.142944299999996,-115.22655549999999,4.5,16,Bars;Restaurants;Nightlife;Pizza;Soup;Karaoke;Asian Fusion
176,JYVCQhZU4g-vXrISzUJFUA,"""Benny's Sports Cafe""",Clark-Fulton,"""3463 Fulton Rd""",Cleveland,OH,44109,41.4601128,-81.7114099,2.5,4,Chicken Wings;Nightlife;Restaurants;Food;Sports Bars;Beer;Wine & Spirits;Latin American;Burgers;Bars
177,F2ZWxWi_Ci8nyRiXA0WS4Q,"""Food 4 Less""",,"""4001 S Decatur""",Las Vegas,NV,89103,36.1180404984,-115.209370283,3.0,21,Discount Store;Grocery;Food;Shopping
178,E0lP3PXXNae84q_z9MtDMw,"""Tastings Wine Bar and Bistro""",,"""1809 N Dysart Rd""",Avondale,AZ,85323,33.4680145,-112.34079070000001,2.0,5,Nightlife;Bars;Restaurants;Wine Bars
179,GLRkiu298m3iK1Ki_9qTmw,"""Elly's Bakery""",,"""350 N Dysart Rd""",Avondale,AZ,85323,33.4504963,-112.3411606,3.5,4,Food;Bakeries
180,bS1gW0hb-iyb4vr2anSGsw,"""Greek In the Village""",Church-Wellesley Village,"""471 Church Street""",Toronto,ON,M4Y,43.664456099999995,-79.380257,3.0,13,Restaurants;Greek
181,Uort_v9OrLjamdkgkl_xyA,"""The Tea Room""",,"""2417 Marine Drive""",Oakville,ON,L6L 1C6,43.3943095,-79.7096685,3.5,10,Restaurants;Cafes;Tea Rooms;Food
182,hvazqoUUIZEISCu5CiWKPA,"""Arbat""",,"""3000 Cahill Main""",Madison,WI,53711,43.0179055,-89.4239869,4.0,5,Restaurants;Russian
183,LV-oONzEA22qiBEFK1sckA,"""American Fish""",The Strip,"""Aria Resort and Casino, 3746 Las Vegas Blvd S""",Las Vegas,NV,89109,36.106788606,-115.17320752100001,3.5,288,Restaurants;Seafood;American (New)
184,0DQ31asd4IeOTI7dkZ3OXQ,"""Sea Harbour Seafood Restaurant""",Westside,"""6600 W Charleston Blvd Ste 118""",Las Vegas,NV,89146,36.1598136,-115.24073929999999,3.0,3,Chinese;Restaurants
185,ST2dx1ybHofbQhEDV7iAWQ,"""Bistro Sanguinet""",Ville-Marie,"""308 Rue Sainte-Catherine E""",Montréal,QC,H2X 1L7,45.5127967,-73.56109909999999,2.5,5,Cafes;Restaurants
186,DMRaPL6SnA_RX7yY6rprhQ,"""Steak On a Stone""",,"""145 Montrose West Ave""",Copley,OH,44321,41.1312495,-81.65343859999999,2.5,27,Restaurants;Steakhouses
187,jPWGcicuwRxciN5WGhz_wQ,"""Simpatico Espresso""",Downtown,"""Regional Enterprise Tower, 611 Wm Penn Pl""",Pittsburgh,PA,15219,40.441373776999995,-79.9966460012,4.5,58,Juice Bars & Smoothies;Food;Coffee & Tea
188,FFQ-DXkwD4uE9Eh6-769Pg,"""Seven Eleven Penn Avenue""",Downtown,"""711 Penn Ave""",Pittsburgh,PA,15222,40.443651,-79.999821,1.5,3,Convenience Stores;Food
189,IHhP2TU45aJgR7dE_9Pj1g,"""Forever Yogurt""",Capitol,"""506 State St""",Madison,WI,53703,43.075103000000006,-89.393692,3.5,17,Food;Ice Cream & Frozen Yogurt
190,24QU4UmJ-vbCBcz8MTuIfA,"""Circus Chocolates""",,"""109 Thomas Street""",Oakville,ON,L6J 3A7,43.445243700000006,-79.6693478,4.0,4,Food;Chocolatiers & Shops;Specialty Food
191,vJaL_UtIRkpmczGrwLSs1Q,"""Burger 21""",,"""2855 W Ray Rd""",Chandler,AZ,85224,33.319973795100005,-111.89019459200001,3.5,122,Burgers;Restaurants
192,NIjZNZCeMwILmFGzXdTLkg,"""China 1""",,"""319 S Power Rd""",Mesa,AZ,85206,33.409569899999994,-111.6844493,4.0,7,Restaurants;Chinese
193,vaVCzZu6GAMIf92K_Msmlw,"""Sweet Surrender""",The Strip,"""The Palazzo, 3325 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1242284,-115.1684696,3.0,25,Specialty Food;Candy Stores;Food
194,5CNZG9BRzI3IsSmPjpg2Xw,"""O Corisco Restaurant""",,"""9587 Weston Road""",Woodbridge,ON,L4H 3A5,43.834396399999996,-79.5572454,2.0,3,Portuguese;Restaurants
195,KBZPsqbEFZW4VtGwNjxUOg,"""Golden Spoon Frozen Yogurt""",,"""1050 E Ray Rd""",Chandler,AZ,85225,33.322668,-111.82267399999999,4.5,5,Ice Cream & Frozen Yogurt;Food
196,HKrZe0-QGGp3oOYX8cnMSg,"""Apollo Globe""",Ville-Marie,"""1333 University""",Montréal,QC,H3A 1T9,45.5038213,-73.5707385,2.5,7,French;Mediterranean;Restaurants
197,cBiLO_HRusHL7D-ZepDlaQ,"""Miga""",Koreatown,"""584 Bloor St W""",Toronto,ON,M6G,43.6649401,-79.412598,2.0,7,Restaurants;Korean
198,8fArAA0gwfUbb3uWotd5mw,"""Ocean Grill""",South Campus,"""117 Mrtn Lthr Kng Jr""",Madison,WI,53703,43.07305170000001,-89.4012302,3.5,30,Seafood;Restaurants
199,tvlHgHfBsmmNFbnFE06sgA,"""Sonic Drive-In""",,"""1537 W Camelback Rd""",Phoenix,AZ,85015,33.509028,-112.09276509999998,4.0,7,Fast Food;Restaurants;American (Traditional)
200,PT0N41nUD3CErvn046JEhg,"""Red Pepper Chinese Restaurant""",Hawthorne,"""1518 N Stoughton Rd""",Madison,WI,53704,43.117649799999995,-89.32545809999999,4.5,3,Restaurants;Chinese
201,3e5LbQVdB2V6v2gkhzqaAQ,"""China Gourmet""",,"""1369 Chestnut Ln""",Matthews,NC,28104,35.068216299999996,-80.70060240000001,2.5,6,Chinese;Restaurants
202,Lqp3uwGJU6CHyys-eerMmQ,"""La Tolteca Mexican Foods""",,"""1205 E Van Buren St""",Phoenix,AZ,85006,33.45107,-112.055957,4.0,153,Restaurants;Food;Specialty Food;Ethnic Food;Mexican;Grocery
203,tc6ofOsK3DFMxWCtdYNong,"""La Vida""",,"""Geißstr. 1""",Stuttgart,BW,70173,48.7739,9.177769999999999,4.0,12,Kebab;Restaurants;Italian
204,mBv7IBHPXA42S6Q5UBkeyw,"""Yoppi Frozen Yogurt""",,"""1320 West Elliot Rd, Ste 102""",Tempe,AZ,85284,33.3491882,-111.9630835,3.5,6,Food;Ice Cream & Frozen Yogurt
205,cOWXtCz7F9GQhPIks8gm6Q,"""SOLO Trattoria""",,"""2501 E Camelback Rd, Ste 24""",Phoenix,AZ,85016,33.5084566429,-112.02767165899999,4.5,268,Pizza;Food;Beer;Wine & Spirits;Specialty Food;Italian;Restaurants
206,Vg4fqLpVxISU9ErcFwQjNw,"""Gennaro's""",,"""4015 S Arizona Ave, Ste 1""",Chandler,AZ,85248,33.2467202,-111.84087779999999,3.0,5,Pizza;Italian;Restaurants
207,hJgdrSbwhkp3-GbAyS79Gg,"""Pit Boss BBQ""",,"""1600 N Martin Luther King Blvd""",Las Vegas,NV,89106,36.188778899999996,-115.160131,4.0,11,Barbeque;American (Traditional);Restaurants
208,2Uhulxv6at2RXPg-ytYRdg,"""Chile Verde""",,"""3036 Weddington Rd""",Matthews,NC,28105,35.084185299999994,-80.73144090000001,4.0,12,Mexican;Restaurants
209,RIeKxxqlpvN7xKy9OWtIPA,"""Rose City Kitchen""",Downtown Core,"""36 Toronto Street""",Toronto,ON,M5C 2C5,43.6505792,-79.3765365,2.5,22,Restaurants;Sandwiches;Middle Eastern;Mediterranean
210,ruiI0UH3oXrekeyelB1yVg,"""Bi-Lo""",,"""1620 Ashley Rd""",Charlotte,NC,28208,35.2399896,-80.8982875,2.5,4,Grocery;Food;Shopping;Drugstores
211,-Y1tpIKA_HIH9fWiCW8VPQ,"""Warawara Japanese Ramen""",Rathaus,"""Eberhardstr. 5""",Stuttgart,BW,70173,48.7741330907,9.1796598744,2.5,7,Soup;Japanese;Restaurants
212,Mu-kq0arDvfqfh-HUr9d7Q,"""All The Best Fine Foods""",Rosedale,"""1101 Yonge Street""",Toronto,ON,M4W 2L7,43.6801811,-79.390617,4.0,21,Bakeries;Specialty Food;Food;Cheese Shops
213,f7LQwNbiDmcmWQSW54ReTA,"""California Salads & Catering""",,"""23200 Chagrin Blvd, Ste 4""",Beachwood,OH,44122,41.4644891,-81.5159713,2.5,3,Caterers;American (New);Restaurants;Event Planning & Services;Salad
214,32IcpGM-x5rJoQ2UxcQiww,"""KC's Sushi and TV Bar""",,"""848 N Gilbert Rd""",Gilbert,AZ,85234,33.365570399999996,-111.7905611,3.0,8,Restaurants;Sushi Bars
215,GjbF1ZEbIpC2KqUbZ7KQWQ,"""Dynamite Grill""",Southwest,"""10450 S Decatur Blvd, Ste 105""",Las Vegas,NV,89141,35.9999263,-115.20749509999999,3.0,93,Restaurants;American (Traditional);Sushi Bars
216,vAuzGR-ufeLu3Y_U5UlO_w,"""Stick E Rice""",Eastside,"""2544 E Desert Inn Rd""",Las Vegas,NV,89121,36.130878499999994,-115.11500249999999,4.0,53,Thai;Restaurants
217,Xgz_NU2-wZWxQWXUFI4T2w,"""BEAT E's Ribs & More""",,"""478 N Arizona Ave""",Chandler,AZ,85225,33.3110787431,-111.84168566,5.0,3,Restaurants;Chicken Wings;Burgers;Barbeque
218,dpP6rBajzl0rezU4_vOZdA,"""Dietz Hans""",,"""Kirchstr. 7""",Ludwigsburg,BW,71634,48.8968,9.1903,3.0,3,Meat Shops;Butcher;Food;Specialty Food
219,IJrRJLKS7qxzzVUkh1U5iA,"""Tio Freddys Mexican Food-Jalapenos""",,"""5630 W Camelback Rd""",Glendale,AZ,85301,33.509976,-112.17913300000001,4.5,3,Restaurants;Mexican
220,ySRaNkXgv0jmuT4HhmgSog,"""WisePies Pizza & Salad""",,"""521 S College Ave, Ste 110""",Tempe,AZ,85281,33.4246118,-111.93478359999999,4.0,14,Pizza;Salad;Chicken Wings;Restaurants
221,WRrceQnznqiBVOanZEosqA,"""A-OK Foods""",West Queen West,"""930 Queen Street W""",Toronto,ON,M6J 2V1,43.6447726,-79.41603909999999,3.5,27,Restaurants;Japanese;Asian Fusion
222,PV1lnCp6_OVsR93El679BQ,"""Papa Jackie""",,"""4745 Boulevard Grande Allée""",Brossard,QC,J4Z 1E2,45.4817192,-73.45483359999999,4.0,17,Restaurants;Chinese
223,i6x-Wf2uvx4YydJpPmaXmg,"""Dozen Cupcakes""",Squirrel Hill,"""1707 Murray Ave""",Pittsburgh,PA,15289,40.4377104,-79.9228343,3.5,44,Bakeries;Desserts;Food
224,uJqab7tfA5_5qBuEun0-sw,"""Crystal Buffet""",Scarborough,"""22 Metropolitan Road""",Scarborough,ON,M1R 2T6,43.7674555,-79.3020157,1.5,5,Restaurants;Buffets;Chinese
225,9d1Vdmo2RbvFW9EQom31MQ,"""Hungry Howie's Pizza""",,"""1033 S Court St""",Medina,OH,44256,41.1201959,-81.8649687,4.0,5,Pizza;Restaurants
226,Gf5Mn_XTGI58Hfxtd0zKCA,"""La Grillia d'Oro""",LaSalle,"""7681 Boulevard Newman""",Lasalle,QC,H8N 1X7,45.43865460000001,-73.62320770000001,4.5,4,Seafood;Steakhouses;Italian;Restaurants
227,WQtacDLMzqmWC4Ks6cMyFQ,"""Fellini's Pizzeria""",,"""100 Broughton Rd""",Bethel Park,PA,15102,40.344164899999996,-80.0259367,4.5,3,Restaurants;Sandwiches;Pizza
228,_8VkSb_Mryb6bHQxSWB7Pg,"""Swish Shabu Shabu""",Chinatown,"""5115 W Spring Mountain Rd, Ste 121""",Las Vegas,NV,89146,36.126100799999996,-115.211285,3.5,386,Hot Pot;Sushi Bars;Japanese;Restaurants;Fondue
229,htUK5uwiYlKB4coz8-b1XQ,"""La Frontera""",Steele Creek,"""1925 Westinghouse Blvd""",Charlotte,NC,28273,35.128079,-80.938538,4.0,7,Mexican;Restaurants
230,9hPqmpOpH-POC0D0nlix3A,"""Silver Mine Subs""",,"""655 W Warner Rd""",Tempe,AZ,85284,33.3329516,-111.94728559999999,3.5,14,Restaurants;Sandwiches
231,Jky3kVXZJArfGKL5iny22g,"""Coco Bistro""",Entertainment District,"""348 Front Street W""",Toronto,ON,M5V 0K3,43.6432252,-79.39201290000001,4.0,15,Restaurants;Breakfast & Brunch;Cafes
232,76r8VHva6jgDIAn6rRMuMw,"""Orange Leaf Frozen Yogurt""",,"""512 E Green St""",Champaign,IL,61820,40.110507299999995,-88.2314522,4.0,6,Desserts;Food;Ice Cream & Frozen Yogurt;Do-It-Yourself Food
233,sfGYIlU3ji6V3c0aWyny5A,"""Lim's Chinese Restaurant""",,"""7532 W Indian School Rd""",Phoenix,AZ,85033,33.494652,-112.22216759999999,4.0,12,Specialty Food;Cantonese;Food;Restaurants;Ethnic Food;Chinese
234,39BNnMLzx0UUwkWKxGeQKA,"""La Cosina Mexican Restaurant""",Southeast,"""7320 Las Vegas Blvd S, Ste 110""",Las Vegas,NV,89123,36.0564689,-115.1722497,4.0,27,Mexican;Restaurants
235,YXyiUcnGRmIlT5JJ651z0Q,"""Leonidas""",Leslieville,"""5 Coady Avenue""",Toronto,ON,M4M 2Y9,43.662605799999994,-79.3340616,4.0,4,Specialty Food;Food;Chocolatiers & Shops;Ice Cream & Frozen Yogurt
236,UEuvtQTKNS0w53oJTrwS2Q,"""Sin City Sandwich""",Downtown,"""375 Lewis Ave""",Las Vegas,NV,89101,36.166596500000004,-115.14422409999999,4.5,48,Sandwiches;Food;Caterers;Coffee & Tea;Restaurants;Event Planning & Services
237,naaSy_C5ZCVXH-3n9ruWcw,"""Sing Thai""",Stockbridge,"""42 St Stephen Street""",Edinburgh,EDH,EH3 5AL,55.9578392754,-3.2064382286,4.0,4,Restaurants;Thai
238,qMJyOW1FdPOf8sli8DIq_A,"""Délice Bistro""",,"""690 S Mill Ave""",Tempe,AZ,85281,33.4234132387,-111.940683119,3.5,174,Modern European;Coffee & Tea;Breakfast & Brunch;Bakeries;Cafes;Food;Desserts;Restaurants
239,oiV0qA2M06sXkHJgKVUnpw,"""The 8th Deadly Sin""",Church-Wellesley Village,"""6 Gloucester Street""",Toronto,ON,M4Y 1L5,43.6668701,-79.38484190000001,3.5,13,Restaurants;Canadian (New)
240,4q6Kob6zvMoLq2pO-DtAPg,"""Cafe Nordstrom""",,"""7055 E Camelback Rd""",Scottsdale,AZ,85251,33.5017764,-111.92915090000001,3.0,4,Restaurants;Cafes;Food;Salad;Coffee & Tea
241,QkZEdBfKhXwCF38AJG1Ylw,"""Tom's Red Pepper""",,"""1019 N Gammon Rd""",Middleton,WI,53562,43.084384899999996,-89.5014806,3.5,29,Restaurants;Chinese
242,F-RCuq60bL_RzjEBhlRoXw,"""Georgetown Thai Cuisine""",,"""115 Main Street S""",Georgetown,ON,L7G 3E5,43.6487907,-79.92515490000001,3.5,3,Thai;Restaurants
243,eH2dLnYL-neGHWntfNrtZA,"""Watermark Restaurant & Lounge""",Harbourfront,"""249 Queen's Quay W""",Toronto,ON,M5J 2N5,43.638545,-79.38588840000001,3.5,23,Restaurants;Nightlife;American (Traditional);Bars
244,VsuUQeZWqlUvYRqOLitGTw,"""Wicked Sammich""",The Junction,"""2772 Dundas Street W""",Toronto,ON,M6P 1Y3,43.665412200000006,-79.4614958,2.5,3,Restaurants;Sandwiches
245,Mk-oKCSGqTOnv3JBxboUZQ,"""Bonsai Grill""",,"""101 Depot St""",Davidson,NC,28036,35.500121,-80.848541,3.5,4,Restaurants;American (Traditional)
246,yjyIySqUaBFIXTwy9laBYg,"""The Clock on Queen - Irish Pub""",,"""1775 Queen Street E""",Brampton,ON,L6T 4S3,43.7249107,-79.7167511,3.5,12,Bars;Nightlife;Restaurants;Irish;Food;Pubs;Irish Pub;Salad;Beer;Wine & Spirits;Fish & Chips
247,CF2abR1isMzLfRPzjTvIkg,"""Ali Baba Restaurant""",Jefferson,"""12021 Lorain Ave""",Cleveland,OH,44111,41.4606693,-81.7720292,4.5,3,Vegan;Vegetarian;Lebanese;Middle Eastern;Restaurants
248,kUntNQ5P9IrRzEoHdRxV-w,"""Mark Rich's New York Pizza & Pasta""",Centennial,"""7930 W Tropical Pkwy""",Las Vegas,NV,89149,36.2710367,-115.26793700000002,3.0,98,Restaurants;Pizza
249,GmLkyWb_zYrTEp1SpWxHIA,"""Julia Baker Confections""",,"""Biltmore Fashion Park, 2502 E Camelback, Ste 130""",Phoenix,AZ,85016,33.5082687981,-112.03171564600001,4.5,71,Bakeries;Food;Specialty Food;Cafes;Chocolatiers & Shops;Restaurants
250,POvyRhl4VIZQTBRlZCb8cQ,"""Crazy Chicken & Crab""",,"""1825 W Chandler Blvd""",Chandler,AZ,85224,33.304491999999996,-111.87363700000002,3.5,54,Chicken Wings;American (New);Korean;Restaurants;Chicken Shop
